OBJECTID,Countyname,ST_Name,ST_Abbr,ST_ID,FIPS,FatalityRa,Confirmedb,DeathsbyPo,PCTPOVALL_,Unemployme,Med_HH_Inc,State_Fata,DateChecke,EM_type,EM_date,EM_notes,url,Thumbnail,Confirmed,Deaths,Age_85,Age_80_84,Age_75_79,Age_70_74,Age_65_69,Beds_Licen,Beds_Staff,Beds_ICU,Ventilator,POP_ESTIMA,POVALL_201,Unemployed,Median_Hou,Recovered,Active,State_Conf,State_Deat,State_Reco,State_Test,AgedPop,NewCases,NewDeaths,TotalPop,NonHispWhP,BlackPop,AmIndop,AsianPop,PacIslPop,OtherPop,TwoMorPop,HispPop,Wh_Alone,Bk_Alone,AI_Alone,As_Alone,NH_Alone,SO_Alone,Two_More,Not_Hisp,Age_Less15,Age_15_24,Age_25_34,Age_Over75,Agetotal,NonHisp,Age_35_64,Age_65_74,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Shape__Area,Shape__Length
3028,Pendleton,West Virginia,WV,54,54071,6.25,228.67,14.2918393597256,14.6,3.8,91.773,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54071.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,16,1,0,0,0,0,0,0,0,0,0,6997,1003,132,40415,0,0,0,0,0,208225,0,0,0,7056,6681,239,0,8,0,27,37,64,6745,239,0,8,0,27,37,7056,1036,705,623,876,7056,6992,2874,942,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2971169519.40234,248934.26262874
3029,Pleasants,West Virginia,WV,54,54073,0,66.6,0,13.6,6.4,115.2823,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54073.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,5,0,0,0,0,0,0,0,0,0,0,7507,919,176,50768,0,0,0,0,0,208225,0,0,0,7507,7375,16,0,0,0,0,72,44,7419,16,0,0,0,0,72,7507,1146,907,891,555,7507,7463,3186,822,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,583937953.472656,136718.154244747
3030,Pocahontas,West Virginia,WV,54,54075,0,451.63,0,17.5,6.2,89.6203,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54075.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,38,0,176,215,461,495,700,25,25,4,2,8414,1408,235,39467,0,0,4313,97,0,208225,2047,1,0,8531,8382,37,0,0,0,17,50,45,8424,37,0,0,0,20,50,8531,1221,796,917,852,8531,8486,3550,1195,1,0,0,0,0,0,6,0,0,2,1,3,0,1,3971237979.62109,338620.547405585
3031,Preston,West Virginia,WV,54,54077,1.96078431372549,301.43,5.91034014007506,16.2,5.2,106.9554,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54077.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,102,2,671,525,1341,1369,2440,25,25,4,2,33839,5104,802,47101,0,0,4313,97,0,208225,6346,2,0,33837,30759,1563,210,88,6,10,359,842,31298,1599,210,88,6,230,406,33837,5443,3525,4518,2537,33837,32995,14005,3809,2,7,-2,1,3,2,0,3,0,2,2,3,1,1,2834820293.02734,231512.069164967
3032,Putnam,West Virginia,WV,54,54079,0,160.54,0,10,4.9,140.7761,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54079.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,91,0,0,0,0,0,0,0,0,0,0,56682,5630,1289,61995,0,0,0,0,0,208225,0,2,0,56652,54131,663,48,376,33,4,753,644,54622,678,79,391,33,84,765,56652,10439,6278,6545,3928,56652,56008,23602,5860,2,3,7,1,3,5,1,5,0,3,1,2,3,2,1485254924.22656,180485.720056232
3033,Raleigh,West Virginia,WV,54,54081,0,111.78,0,20.7,5.3,93.7781,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54081.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,83,0,1794,1650,2672,3411,5380,473,413,27,14,74254,14596,1557,41298,0,0,4313,97,0,208225,14907,3,0,76232,66402,5784,290,654,10,276,1589,1227,67185,5814,290,708,10,587,1638,76232,13246,8474,9023,6116,76232,75005,30582,8791,3,4,5,3,3,0,2,2,5,0,2,1,1,0,2530535455.39844,293756.853636461
3034,Randolph,West Virginia,WV,54,54083,0,659.2,0,19.4,5.5,90.976,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54083.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,190,0,655,909,910,1456,2101,80,90,16,2,28823,5128,663,40064,0,0,4313,97,0,208225,6031,1,0,29065,27879,568,110,165,0,3,74,266,28066,568,110,165,0,74,82,29065,4593,3469,3537,2474,29065,28799,11435,3557,1,2,1,10,4,1,0,0,2,2,5,0,6,0,4438532709.28516,410704.402681887
3035,Ritchie,West Virginia,WV,54,54085,0,20.57,0,17.2,5.3,99.2711,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54085.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,2,0,0,0,0,0,0,0,0,0,0,9721,1644,230,43717,0,0,0,0,0,208225,0,0,0,9932,9787,7,0,0,0,58,28,52,9829,7,0,0,0,58,38,9932,1637,1028,972,898,9932,9880,4134,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957838761.86328,237175.703035721
3036,Roane,West Virginia,WV,54,54087,8.33333333333333,86.13,7.17772035601493,22.1,7.9,83.2417,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54087.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,12,1,307,406,492,766,953,60,25,4,2,13932,3046,389,36658,0,0,4313,97,0,208225,2924,0,0,14205,13764,12,18,14,0,16,231,150,13878,12,27,14,0,43,231,14205,2515,1499,1387,1205,14205,14055,5880,1719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060769974.36719,215993.892984677
3037,Summers,West Virginia,WV,54,54089,0,15.67,0,26.9,6.1,78.95,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54089.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,2,0,371,378,539,622,1108,25,25,4,2,12760,3144,258,34768,0,0,4313,97,0,208225,3018,0,0,13018,11953,553,27,0,0,0,262,223,12131,564,27,0,0,10,286,13018,1826,1167,1390,1288,13018,12795,5617,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522788125.87109,195906.157756732
3038,Taylor,West Virginia,WV,54,54091,0,136.4,0,16.1,4.8,105.2954,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54091.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,23,0,500,324,530,854,1044,25,25,4,1,16862,2626,377,46370,0,0,4313,97,0,208225,3252,0,0,16951,16239,163,0,151,0,58,171,169,16371,164,0,151,0,83,182,16951,2907,1702,2062,1354,16951,16782,7028,1898,0,0,0,3,1,1,1,0,-1,1,1,0,0,0,762145400.589844,122661.063315003
3039,Tucker,West Virginia,WV,54,54093,0,86.27,0,13.5,5.5,109.1557,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:06:36 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54093.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,6,0,0,0,0,0,0,0,0,0,0,6955,907,182,48070,0,0,0,0,0,208225,0,0,0,7027,6843,16,0,30,0,25,85,28,6854,33,0,30,0,25,85,7027,903,768,703,723,7027,6999,2922,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814370878.11328,204726.565407547
3040,Tyler,West Virginia,WV,54,54095,0,114.34,0,15.5,7.4,104.5779,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54095.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,10,0,142,305,350,473,621,12,25,4,2,8746,1341,226,46054,0,0,4313,97,0,208225,1891,0,0,8909,8716,30,15,48,0,0,76,24,8727,30,15,48,0,13,76,8909,1442,967,859,797,8909,8885,3750,1094,0,0,1,2,0,2,0,0,1,0,0,0,0,0,1134344499.58594,201225.244489485
3041,Upshur,West Virginia,WV,54,54097,0,135.16,0,19,5.7,93.5851,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54097.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,33,0,515,502,959,1162,1599,151,25,4,2,24415,4377,537,41213,0,0,4313,97,0,208225,4737,1,0,24605,23636,396,30,54,0,0,167,322,23855,453,37,54,0,30,176,24605,4175,3637,2721,1976,24605,24283,9335,2761,1,7,2,0,1,0,1,0,0,0,0,0,2,0,1518715654.54297,188716.783868048
3042,Wayne,West Virginia,WV,54,54099,7.03125,320.45,22.5315441618266,20.9,6,87.8877,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54099.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,128,9,1095,1052,1213,2061,2639,80,80,1,2,39944,8298,931,38704,0,0,4313,97,0,208225,8060,4,0,40708,39648,222,60,112,0,2,399,265,39803,222,60,112,0,112,399,40708,7040,4643,4357,3360,40708,40443,16608,4700,4,0,2,1,1,0,0,3,2,0,0,3,1,0,2149464679.70703,276598.285788728
3043,Webster,West Virginia,WV,54,54101,0,12.07,0,23,6.3,77.3287,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54101.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,1,0,257,133,338,469,681,15,25,4,1,8285,1884,201,34054,0,0,4313,97,0,208225,1878,0,0,8518,8492,3,0,0,4,0,13,6,8492,3,0,0,4,6,13,8518,1415,888,813,728,8518,8512,3524,1150,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,2355949633.14453,212992.85459222
3044,Wetzel,West Virginia,WV,54,54103,0,242.31,0,18.3,7.2,101.4692,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54103.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,37,0,393,456,726,824,1084,58,48,5,2,15270,2756,473,44685,0,0,4313,97,0,208225,3483,1,0,15614,15152,158,0,65,0,47,138,54,15206,158,0,65,0,47,138,15614,2581,1787,1579,1575,15614,15560,6184,1908,1,2,4,4,1,7,0,4,2,0,2,0,0,0,1578075560.76172,215765.223026112
3045,Wirt,West Virginia,WV,54,54105,0,102.92,0,18.7,7,101.8143,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54105.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,6,0,0,0,0,0,0,0,0,0,0,5830,1086,153,44837,0,0,0,0,0,208225,0,0,0,5797,5630,83,0,0,0,7,13,64,5694,83,0,0,0,7,13,5797,1068,592,586,442,5797,5733,2448,661,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1009740059.05469,168142.322043725
3046,Wood,West Virginia,WV,54,54107,1.06382978723404,223.27,2.37521228459794,15,5.5,102.8158,2.24901460700209,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54107.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,188,2,1992,1782,3330,4446,5202,342,270,18,12,84203,12449,1974,45278,0,0,4313,97,0,208225,16752,3,0,85556,81457,1139,142,412,31,8,1419,948,82266,1143,142,421,32,115,1437,85556,14904,9735,9754,7104,85556,84608,34411,9648,3,1,16,6,5,21,4,8,5,8,9,15,1,0,1627312855.55859,190563.895631451
3047,Wyoming,West Virginia,WV,54,54109,0,33.68,0,24.1,7.1,80.5214,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/23/2020 8:04:59 PM, ,https://bao.arcgis.com/covid-19/jhu/county/54109.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,7,0,0,0,0,0,0,0,0,0,0,20786,4969,479,35460,0,0,0,0,0,208225,0,0,0,21711,21116,210,3,37,0,0,301,44,21136,210,3,37,0,24,301,21711,3690,2372,2260,1574,21711,21667,9133,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075000131.51953,268264.219335006
3048,Adams,Wisconsin,WI,55,55001,4.8780487804878,201.49,9.82897582071948,15.3,4.7,70.7481,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55001.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,41,2,546,624,1029,1561,1859,25,25,4,0,20348,2924,387,43000,0,0,36942,820,0,700004,5619,0,0,20073,18200,568,130,115,0,13,266,781,18642,568,156,126,0,191,390,20073,2411,1618,1822,2199,20073,19292,8603,3420,0,4,0,2,0,2,0,1,5,4,3,1,0,0,3438427480.31641,285438.143848743
3049,Ashland,Wisconsin,WI,55,55003,0,51.28,0,15.8,4.3,73.425,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55003.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,8,0,307,350,544,677,986,35,25,4,2,15600,2356,338,44627,0,0,36942,820,0,700004,2864,0,0,15712,12958,110,1741,68,11,0,386,438,13193,110,1885,68,11,59,386,15712,2881,2179,1608,1201,15712,15274,6180,1663,0,1,2,2,0,0,0,0,0,0,0,0,0,0,5721260621.42578,752332.261092625
3050,Barron,Wisconsin,WI,55,55005,2.08333333333333,106.28,2.21415286511381,12.3,3.4,82.8312,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55005.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,48,1,1154,1252,1674,2470,2926,90,90,14,4,45164,5482,848,50344,0,0,36942,820,0,700004,9476,2,0,45252,42355,627,338,323,0,7,491,1111,43086,627,338,323,0,373,505,45252,8176,4903,4930,4080,45252,44141,17767,5396,2,3,2,2,2,1,0,0,0,0,1,1,0,0,4678934669.72266,273406.578377719
3051,Bayfield,Wisconsin,WI,55,55007,14.2857142857143,46.54,6.64805212072863,14.2,4.9,88.2492,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55007.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,7,1,0,0,0,0,0,0,0,0,0,15042,2103,373,53637,0,0,0,0,0,700004,0,1,0,14992,12712,118,1461,76,0,9,337,279,12908,125,1489,76,0,33,361,14992,2117,1427,1224,1430,14992,14713,6333,2461,1,0,1,1,0,0,1,0,0,0,0,0,0,0,8267555372.91797,487292.010569531
3052,Brown,Wisconsin,WI,55,55009,1.36265097553422,1225.99,16.7060270789512,8.6,2.7,102.1685,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55009.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,3229,44,4546,4482,6211,8287,12521,1270,828,90,18,263378,21944,3925,62097,0,0,36942,820,0,700004,36047,1,0,259786,211094,5859,5895,8292,26,301,6484,21835,220920,6034,6380,8324,46,9727,8355,259786,52168,34652,35475,15239,259786,237951,101444,20808,1,31,53,21,36,15,23,31,21,29,31,21,43,48,2727128711.45313,319307.660040722
3053,Buffalo,Wisconsin,WI,55,55011,13.3333333333333,114.29,15.2380952380952,8.8,3.4,97.2161,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55011.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,15,2,0,0,0,0,0,0,0,0,0,13125,1142,229,59087,0,0,0,0,0,700004,0,1,0,13167,12626,74,28,12,0,2,152,273,12774,74,28,15,0,117,159,13167,2231,1404,1358,1225,13167,12894,5386,1563,1,1,2,0,1,1,1,0,0,0,1,-1,1,0,3597411848.625,292579.329886318
3054,Burnett,Wisconsin,WI,55,55013,20,32.48,6.4968814968815,10.7,4.6,90.9771,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55013.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,5,1,332,525,849,1058,1409,25,25,4,0,15392,1628,339,55295,0,0,36942,820,0,700004,4173,0,0,15258,13808,81,610,59,0,4,426,270,13962,81,621,59,0,23,512,15258,2200,1377,1222,1706,15258,14988,6286,2467,0,0,0,-1,1,0,1,0,0,1,0,0,0,0,4699984465.57031,364479.633458489
3055,Calumet,Wisconsin,WI,55,55015,1.25786163522013,316.99,3.98732032137802,5.3,2.6,119.5232,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55015.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,159,2,840,836,1194,1759,2304,25,25,4,1,50159,2623,715,72645,0,0,36942,820,0,700004,6933,5,0,49807,45371,415,281,1146,2,71,452,2069,47140,420,284,1199,2,283,479,49807,9929,6180,5286,2870,49807,47738,21479,4063,5,3,8,10,6,2,6,1,1,4,1,1,3,2,1993520810.44141,189252.489709123
3056,Chippewa,Wisconsin,WI,55,55017,0,218.29,0,11.3,3.3,97.9417,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55017.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,140,0,1497,1485,1549,2558,3679,218,127,10,4,64135,6925,1103,59528,0,0,36942,820,0,700004,10768,1,0,63635,59628,777,102,837,0,2,1195,1094,60433,794,102,837,0,99,1370,63635,12048,7037,7694,4531,63635,62541,26088,6237,1,7,2,3,3,6,13,3,3,4,4,3,4,0,5409445562.55078,302888.598068925
3057,Clark,Wisconsin,WI,55,55019,6.30630630630631,319.8,20.1676798524878,11.9,2.9,90.8949,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55019.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,111,7,863,739,1026,1468,1491,49,49,8,1,34709,4052,524,55245,0,0,36942,820,0,700004,5587,10,0,34491,32194,95,77,147,0,0,448,1530,33223,169,85,148,1,378,487,34491,8451,4353,3432,2628,34491,32961,12668,2959,10,2,1,5,5,1,0,0,1,4,1,4,5,2,6254704357.71484,326160.069160604
3058,Columbia,Wisconsin,WI,55,55021,0.813008130081301,214.44,1.74343596359706,7.6,2.7,107.6605,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55021.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,123,1,1248,1161,1582,2463,3217,98,68,10,3,57358,4255,856,65435,0,0,36942,820,0,700004,9671,3,0,56954,52888,701,194,430,16,7,881,1837,54076,705,225,436,16,459,1037,56954,10121,6576,6721,3991,56954,55117,23865,5680,3,4,3,3,5,1,3,0,7,3,2,1,3,2,3914734343.27734,305970.795186651
3059,Crawford,Wisconsin,WI,55,55023,0,276.23,0,12.9,3.7,80.949,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55023.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,45,0,556,309,637,832,1198,25,24,4,1,16291,2007,291,49200,0,0,36942,820,0,700004,3532,0,0,16288,15409,305,57,69,0,0,218,230,15542,321,57,80,0,20,268,16288,2724,1908,1701,1502,16288,16058,6423,2030,0,0,0,1,0,3,0,0,0,2,3,2,1,0,2924372523.19141,248528.762148363
3060,Dane,Wisconsin,WI,55,55025,1.08232207281076,562.17,6.08447463327212,10.8,2.2,118.1148,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55025.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,3049,33,8547,7495,10661,15841,25145,2131,1790,104,42,542364,57062,7138,71789,0,0,36942,820,0,700004,67689,54,0,529843,422848,26683,1345,30974,167,551,13990,33285,443347,27334,1555,31169,178,9429,16831,529843,92133,90806,82767,26703,529843,496558,196448,40986,54,111,113,119,65,77,53,71,83,128,114,108,80,146,6007859635.57031,317150.066670891
3061,Dodge,Wisconsin,WI,55,55027,0.956022944550669,595.35,5.69171400275479,8.9,2.6,104.6546,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55027.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,523,5,2206,1903,2596,3379,4542,245,230,14,5,87847,7283,1265,63608,0,0,36942,820,0,700004,14626,8,0,87776,79065,2376,237,531,19,38,1404,4106,81999,2412,266,564,25,837,1673,87776,14955,9927,10785,6705,87776,83670,37483,7921,8,4,10,9,4,1,3,1,5,2,9,6,2,3,4454055913.94141,269159.911568332
3062,Door,Wisconsin,WI,55,55029,5.55555555555556,195.58,10.8656283955089,8.4,3.6,100.7272,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55029.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,54,3,922,932,1251,1817,2768,25,25,4,2,27610,2289,559,61221,0,0,36942,820,0,700004,7690,0,0,27439,25812,143,199,137,0,34,295,819,26455,184,199,138,0,127,336,27439,3663,2399,2480,3105,27439,26620,11207,4585,0,1,0,1,2,1,4,0,1,-1,1,1,-1,1,2537238161.58594,596199.235604555
3063,Douglas,Wisconsin,WI,55,55031,0,141.18,0,11.7,4,83.3133,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55031.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,61,0,908,901,1299,1970,2522,25,25,4,2,43208,4902,928,50637,0,0,36942,820,0,700004,7600,1,0,43402,39819,556,657,465,3,12,1219,671,40314,560,678,465,3,127,1255,43402,7230,5332,5572,3108,43402,42731,17668,4492,1,4,6,2,1,1,5,0,2,0,8,1,5,1,7289161487.6875,429904.654342005
3064,Dunn,Wisconsin,WI,55,55033,0,126.3,0,12.5,3.1,94.6149,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55033.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,57,0,861,727,1216,1624,2260,25,25,5,2,45131,5213,746,57506,0,0,36942,820,0,700004,6688,0,0,44498,41357,246,65,1149,0,26,838,817,41816,291,107,1204,0,128,952,44498,7383,10039,5147,2804,44498,43681,15241,3884,0,3,0,4,2,1,1,3,1,1,0,3,1,0,4465740321.39844,277597.678209904
3065,Eau Claire,Wisconsin,WI,55,55035,0.294117647058824,325.25,0.956626552126581,12.9,2.6,98.9009,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55035.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,340,1,2105,1817,2451,3611,5217,705,418,58,24,104534,12906,1545,60111,0,0,36942,820,0,700004,15201,2,0,102991,92950,880,397,3882,364,33,2037,2448,94925,938,492,3894,369,127,2246,102991,17662,20712,13926,6373,102991,100543,35490,8828,2,6,9,9,7,7,10,6,5,16,14,9,11,11,3310715335.16406,243626.055404688
3066,Florence,Wisconsin,WI,55,55037,0,92.57,0,11.9,3.9,87.5105,0,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55037.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,4,0,0,0,0,0,0,0,0,0,0,4321,506,88,53188,0,0,0,0,0,700004,0,0,0,4337,4223,13,9,0,0,0,31,61,4275,13,18,0,0,0,31,4337,579,348,384,451,4337,4276,1943,632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2653447004.15234,260490.464886276
3067,Fond du Lac,Wisconsin,WI,55,55039,1.50375939849624,387.13,5.82151242892904,9.5,2.6,97.7772,2.21969573926696,07/14/2020 01:13:06,Govt Ordered Community Quarantine,3/24/2020 5:22:15 PM, ,https://bao.arcgis.com/covid-19/jhu/county/55039.html,https://coronavirus.jhu.edu/static/media/dashboard_infographic_thumbnail.png,399,6,2726,2048,3038,4325,5671,189,158,15,4,103066,9513,1519,59428,0,0,36942,820,0,700004,17808,3,0,102315,92042,1409,472,1367,8,184,1708,5125,95324,1416,513,1367,11,1731,1953,102315,18300,12862,11925,7812,102315,97190,41420,9996,3,22,10,10,7,8,10,9,2,4,0,1,2,2,3803596428.81641,282948.444115337
